dataset,optimizer,seed,target,reference,bar,evals_to_target,reached
wdbc,de,6,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,de,7,0.9,0.980324943873331,0.8822924494859979,2,True
wdbc,de,7,0.95,0.980324943873331,0.9313086966796644,2,True
wdbc,de,7,0.98,0.980324943873331,0.9607184449958643,2,True
wdbc,de,8,0.9,0.980324943873331,0.8822924494859979,3,True
wdbc,de,8,0.95,0.980324943873331,0.9313086966796644,3,True
wdbc,de,8,0.98,0.980324943873331,0.9607184449958643,4,True
wdbc,de,9,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,de,9,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,de,9,0.98,0.980324943873331,0.9607184449958643,14,True
wdbc,de,10,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,de,10,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,de,10,0.98,0.980324943873331,0.9607184449958643,2,True
wdbc,de,11,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,de,11,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,de,11,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,de,12,0.9,0.980324943873331,0.8822924494859979,3,True
wdbc,de,12,0.95,0.980324943873331,0.9313086966796644,3,True
wdbc,de,12,0.98,0.980324943873331,0.9607184449958643,4,True
wdbc,de,13,0.9,0.980324943873331,0.8822924494859979,2,True
wdbc,de,13,0.95,0.980324943873331,0.9313086966796644,2,True
wdbc,de,13,0.98,0.980324943873331,0.9607184449958643,2,True
wdbc,de,14,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,de,14,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,de,14,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,de,15,0.9,0.980324943873331,0.8822924494859979,3,True
wdbc,de,15,0.95,0.980324943873331,0.9313086966796644,3,True
wdbc,de,15,0.98,0.980324943873331,0.9607184449958643,3,True
wdbc,de,16,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,de,16,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,de,16,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,de,17,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,de,17,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,de,17,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,de,18,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,de,18,0.95,0.980324943873331,0.9313086966796644,3,True
wdbc,de,18,0.98,0.980324943873331,0.9607184449958643,3,True
wdbc,de,19,0.9,0.980324943873331,0.8822924494859979,3,True
wdbc,de,19,0.95,0.980324943873331,0.9313086966796644,3,True
wdbc,de,19,0.98,0.980324943873331,0.9607184449958643,7,True
wdbc,de,20,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,de,20,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,de,20,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,de,21,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,de,21,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,de,21,0.98,0.980324943873331,0.9607184449958643,2,True
wdbc,de,22,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,de,22,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,de,22,0.98,0.980324943873331,0.9607184449958643,6,True
wdbc,de,23,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,de,23,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,de,23,0.98,0.980324943873331,0.9607184449958643,13,True
wdbc,de,24,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,de,24,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,de,24,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,de,25,0.9,0.980324943873331,0.8822924494859979,2,True
wdbc,de,25,0.95,0.980324943873331,0.9313086966796644,2,True
wdbc,de,25,0.98,0.980324943873331,0.9607184449958643,10,True
wdbc,de,26,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,de,26,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,de,26,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,de,27,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,de,27,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,de,27,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,de,28,0.9,0.980324943873331,0.8822924494859979,2,True
wdbc,de,28,0.95,0.980324943873331,0.9313086966796644,2,True
wdbc,de,28,0.98,0.980324943873331,0.9607184449958643,2,True
wdbc,de,29,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,de,29,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,de,29,0.98,0.980324943873331,0.9607184449958643,2,True
wdbc,ga,0,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,ga,0,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,ga,0,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,ga,1,0.9,0.980324943873331,0.8822924494859979,3,True
wdbc,ga,1,0.95,0.980324943873331,0.9313086966796644,3,True
wdbc,ga,1,0.98,0.980324943873331,0.9607184449958643,6,True
wdbc,ga,2,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,ga,2,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,ga,2,0.98,0.980324943873331,0.9607184449958643,2,True
wdbc,ga,3,0.9,0.980324943873331,0.8822924494859979,2,True
wdbc,ga,3,0.95,0.980324943873331,0.9313086966796644,2,True
wdbc,ga,3,0.98,0.980324943873331,0.9607184449958643,2,True
wdbc,ga,4,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,ga,4,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,ga,4,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,ga,5,0.9,0.980324943873331,0.8822924494859979,2,True
wdbc,ga,5,0.95,0.980324943873331,0.9313086966796644,2,True
wdbc,ga,5,0.98,0.980324943873331,0.9607184449958643,2,True
wdbc,ga,6,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,ga,6,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,ga,6,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,ga,7,0.9,0.980324943873331,0.8822924494859979,2,True
wdbc,ga,7,0.95,0.980324943873331,0.9313086966796644,2,True
wdbc,ga,7,0.98,0.980324943873331,0.9607184449958643,2,True
wdbc,ga,8,0.9,0.980324943873331,0.8822924494859979,3,True
wdbc,ga,8,0.95,0.980324943873331,0.9313086966796644,3,True
wdbc,ga,8,0.98,0.980324943873331,0.9607184449958643,4,True
wdbc,ga,9,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,ga,9,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,ga,9,0.98,0.980324943873331,0.9607184449958643,14,True
wdbc,ga,10,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,ga,10,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,ga,10,0.98,0.980324943873331,0.9607184449958643,2,True
wdbc,ga,11,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,ga,11,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,ga,11,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,ga,12,0.9,0.980324943873331,0.8822924494859979,3,True
wdbc,ga,12,0.95,0.980324943873331,0.9313086966796644,3,True
wdbc,ga,12,0.98,0.980324943873331,0.9607184449958643,4,True
wdbc,ga,13,0.9,0.980324943873331,0.8822924494859979,2,True
wdbc,ga,13,0.95,0.980324943873331,0.9313086966796644,2,True
wdbc,ga,13,0.98,0.980324943873331,0.9607184449958643,2,True
wdbc,ga,14,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,ga,14,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,ga,14,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,ga,15,0.9,0.980324943873331,0.8822924494859979,3,True
wdbc,ga,15,0.95,0.980324943873331,0.9313086966796644,3,True
wdbc,ga,15,0.98,0.980324943873331,0.9607184449958643,3,True
wdbc,ga,16,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,ga,16,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,ga,16,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,ga,17,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,ga,17,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,ga,17,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,ga,18,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,ga,18,0.95,0.980324943873331,0.9313086966796644,3,True
wdbc,ga,18,0.98,0.980324943873331,0.9607184449958643,3,True
wdbc,ga,19,0.9,0.980324943873331,0.8822924494859979,3,True
wdbc,ga,19,0.95,0.980324943873331,0.9313086966796644,3,True
wdbc,ga,19,0.98,0.980324943873331,0.9607184449958643,7,True
wdbc,ga,20,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,ga,20,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,ga,20,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,ga,21,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,ga,21,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,ga,21,0.98,0.980324943873331,0.9607184449958643,2,True
wdbc,ga,22,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,ga,22,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,ga,22,0.98,0.980324943873331,0.9607184449958643,6,True
wdbc,ga,23,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,ga,23,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,ga,23,0.98,0.980324943873331,0.9607184449958643,13,True
wdbc,ga,24,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,ga,24,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,ga,24,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,ga,25,0.9,0.980324943873331,0.8822924494859979,2,True
wdbc,ga,25,0.95,0.980324943873331,0.9313086966796644,2,True
wdbc,ga,25,0.98,0.980324943873331,0.9607184449958643,10,True
wdbc,ga,26,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,ga,26,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,ga,26,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,ga,27,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,ga,27,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,ga,27,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,ga,28,0.9,0.980324943873331,0.8822924494859979,2,True
wdbc,ga,28,0.95,0.980324943873331,0.9313086966796644,2,True
wdbc,ga,28,0.98,0.980324943873331,0.9607184449958643,2,True
wdbc,ga,29,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,ga,29,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,ga,29,0.98,0.980324943873331,0.9607184449958643,2,True
wdbc,grid,0,0.9,0.980324943873331,0.8822924494859979,6,True
wdbc,grid,0,0.95,0.980324943873331,0.9313086966796644,6,True
wdbc,grid,0,0.98,0.980324943873331,0.9607184449958643,25,True
wdbc,grid,1,0.9,0.980324943873331,0.8822924494859979,6,True
wdbc,grid,1,0.95,0.980324943873331,0.9313086966796644,6,True
wdbc,grid,1,0.98,0.980324943873331,0.9607184449958643,26,True
wdbc,grid,2,0.9,0.980324943873331,0.8822924494859979,6,True
wdbc,grid,2,0.95,0.980324943873331,0.9313086966796644,15,True
wdbc,grid,2,0.98,0.980324943873331,0.9607184449958643,25,True
wdbc,grid,3,0.9,0.980324943873331,0.8822924494859979,6,True
wdbc,grid,3,0.95,0.980324943873331,0.9313086966796644,15,True
wdbc,grid,3,0.98,0.980324943873331,0.9607184449958643,25,True
wdbc,grid,4,0.9,0.980324943873331,0.8822924494859979,6,True
wdbc,grid,4,0.95,0.980324943873331,0.9313086966796644,15,True
wdbc,grid,4,0.98,0.980324943873331,0.9607184449958643,26,True
wdbc,grid,5,0.9,0.980324943873331,0.8822924494859979,6,True
wdbc,grid,5,0.95,0.980324943873331,0.9313086966796644,6,True
wdbc,grid,5,0.98,0.980324943873331,0.9607184449958643,26,True
wdbc,grid,6,0.9,0.980324943873331,0.8822924494859979,6,True
wdbc,grid,6,0.95,0.980324943873331,0.9313086966796644,15,True
wdbc,grid,6,0.98,0.980324943873331,0.9607184449958643,26,True
wdbc,grid,7,0.9,0.980324943873331,0.8822924494859979,6,True
wdbc,grid,7,0.95,0.980324943873331,0.9313086966796644,6,True
wdbc,grid,7,0.98,0.980324943873331,0.9607184449958643,25,True
wdbc,grid,8,0.9,0.980324943873331,0.8822924494859979,6,True
wdbc,grid,8,0.95,0.980324943873331,0.9313086966796644,6,True
wdbc,grid,8,0.98,0.980324943873331,0.9607184449958643,25,True
wdbc,grid,9,0.9,0.980324943873331,0.8822924494859979,6,True
wdbc,grid,9,0.95,0.980324943873331,0.9313086966796644,6,True
wdbc,grid,9,0.98,0.980324943873331,0.9607184449958643,26,True
wdbc,grid,10,0.9,0.980324943873331,0.8822924494859979,5,True
wdbc,grid,10,0.95,0.980324943873331,0.9313086966796644,6,True
wdbc,grid,10,0.98,0.980324943873331,0.9607184449958643,26,True
wdbc,grid,11,0.9,0.980324943873331,0.8822924494859979,5,True
wdbc,grid,11,0.95,0.980324943873331,0.9313086966796644,6,True
wdbc,grid,11,0.98,0.980324943873331,0.9607184449958643,25,True
wdbc,grid,12,0.9,0.980324943873331,0.8822924494859979,5,True
wdbc,grid,12,0.95,0.980324943873331,0.9313086966796644,6,True
wdbc,grid,12,0.98,0.980324943873331,0.9607184449958643,26,True
wdbc,grid,13,0.9,0.980324943873331,0.8822924494859979,6,True
wdbc,grid,13,0.95,0.980324943873331,0.9313086966796644,6,True
wdbc,grid,13,0.98,0.980324943873331,0.9607184449958643,26,True
wdbc,grid,14,0.9,0.980324943873331,0.8822924494859979,6,True
wdbc,grid,14,0.95,0.980324943873331,0.9313086966796644,6,True
wdbc,grid,14,0.98,0.980324943873331,0.9607184449958643,25,True
wdbc,grid,15,0.9,0.980324943873331,0.8822924494859979,6,True
wdbc,grid,15,0.95,0.980324943873331,0.9313086966796644,6,True
wdbc,grid,15,0.98,0.980324943873331,0.9607184449958643,25,True
wdbc,grid,16,0.9,0.980324943873331,0.8822924494859979,6,True
wdbc,grid,16,0.95,0.980324943873331,0.9313086966796644,6,True
wdbc,grid,16,0.98,0.980324943873331,0.9607184449958643,26,True
wdbc,grid,17,0.9,0.980324943873331,0.8822924494859979,6,True
wdbc,grid,17,0.95,0.980324943873331,0.9313086966796644,6,True
wdbc,grid,17,0.98,0.980324943873331,0.9607184449958643,26,True
wdbc,grid,18,0.9,0.980324943873331,0.8822924494859979,6,True
wdbc,grid,18,0.95,0.980324943873331,0.9313086966796644,6,True
wdbc,grid,18,0.98,0.980324943873331,0.9607184449958643,25,True
wdbc,grid,19,0.9,0.980324943873331,0.8822924494859979,6,True
wdbc,grid,19,0.95,0.980324943873331,0.9313086966796644,15,True
wdbc,grid,19,0.98,0.980324943873331,0.9607184449958643,26,True
wdbc,grid,20,0.9,0.980324943873331,0.8822924494859979,6,True
wdbc,grid,20,0.95,0.980324943873331,0.9313086966796644,6,True
wdbc,grid,20,0.98,0.980324943873331,0.9607184449958643,25,True
wdbc,grid,21,0.9,0.980324943873331,0.8822924494859979,5,True
wdbc,grid,21,0.95,0.980324943873331,0.9313086966796644,6,True
wdbc,grid,21,0.98,0.980324943873331,0.9607184449958643,26,True
wdbc,grid,22,0.9,0.980324943873331,0.8822924494859979,5,True
wdbc,grid,22,0.95,0.980324943873331,0.9313086966796644,6,True
wdbc,grid,22,0.98,0.980324943873331,0.9607184449958643,25,True
wdbc,grid,23,0.9,0.980324943873331,0.8822924494859979,6,True
wdbc,grid,23,0.95,0.980324943873331,0.9313086966796644,6,True
wdbc,grid,23,0.98,0.980324943873331,0.9607184449958643,26,True
wdbc,grid,24,0.9,0.980324943873331,0.8822924494859979,5,True
wdbc,grid,24,0.95,0.980324943873331,0.9313086966796644,6,True
wdbc,grid,24,0.98,0.980324943873331,0.9607184449958643,25,True
wdbc,grid,25,0.9,0.980324943873331,0.8822924494859979,6,True
wdbc,grid,25,0.95,0.980324943873331,0.9313086966796644,6,True
wdbc,grid,25,0.98,0.980324943873331,0.9607184449958643,25,True
wdbc,grid,26,0.9,0.980324943873331,0.8822924494859979,6,True
wdbc,grid,26,0.95,0.980324943873331,0.9313086966796644,6,True
wdbc,grid,26,0.98,0.980324943873331,0.9607184449958643,26,True
wdbc,grid,27,0.9,0.980324943873331,0.8822924494859979,6,True
wdbc,grid,27,0.95,0.980324943873331,0.9313086966796644,6,True
wdbc,grid,27,0.98,0.980324943873331,0.9607184449958643,25,True
wdbc,grid,28,0.9,0.980324943873331,0.8822924494859979,6,True
wdbc,grid,28,0.95,0.980324943873331,0.9313086966796644,15,True
wdbc,grid,28,0.98,0.980324943873331,0.9607184449958643,26,True
wdbc,grid,29,0.9,0.980324943873331,0.8822924494859979,6,True
wdbc,grid,29,0.95,0.980324943873331,0.9313086966796644,6,True
wdbc,grid,29,0.98,0.980324943873331,0.9607184449958643,25,True
wdbc,pso,0,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,pso,0,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,pso,0,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,pso,1,0.9,0.980324943873331,0.8822924494859979,4,True
wdbc,pso,1,0.95,0.980324943873331,0.9313086966796644,5,True
wdbc,pso,1,0.98,0.980324943873331,0.9607184449958643,5,True
wdbc,pso,2,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,pso,2,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,pso,2,0.98,0.980324943873331,0.9607184449958643,3,True
wdbc,pso,3,0.9,0.980324943873331,0.8822924494859979,2,True
wdbc,pso,3,0.95,0.980324943873331,0.9313086966796644,2,True
wdbc,pso,3,0.98,0.980324943873331,0.9607184449958643,2,True
wdbc,pso,4,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,pso,4,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,pso,4,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,pso,5,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,pso,5,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,pso,5,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,pso,6,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,pso,6,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,pso,6,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,pso,7,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,pso,7,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,pso,7,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,pso,8,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,pso,8,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,pso,8,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,pso,9,0.9,0.980324943873331,0.8822924494859979,3,True
wdbc,pso,9,0.95,0.980324943873331,0.9313086966796644,3,True
wdbc,pso,9,0.98,0.980324943873331,0.9607184449958643,3,True
wdbc,pso,10,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,pso,10,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,pso,10,0.98,0.980324943873331,0.9607184449958643,2,True
wdbc,pso,11,0.9,0.980324943873331,0.8822924494859979,2,True
wdbc,pso,11,0.95,0.980324943873331,0.9313086966796644,2,True
wdbc,pso,11,0.98,0.980324943873331,0.9607184449958643,2,True
wdbc,pso,12,0.9,0.980324943873331,0.8822924494859979,2,True
wdbc,pso,12,0.95,0.980324943873331,0.9313086966796644,2,True
wdbc,pso,12,0.98,0.980324943873331,0.9607184449958643,7,True
wdbc,pso,13,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,pso,13,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,pso,13,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,pso,14,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,pso,14,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,pso,14,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,pso,15,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,pso,15,0.95,0.980324943873331,0.9313086966796644,3,True
wdbc,pso,15,0.98,0.980324943873331,0.9607184449958643,3,True
wdbc,pso,16,0.9,0.980324943873331,0.8822924494859979,2,True
wdbc,pso,16,0.95,0.980324943873331,0.9313086966796644,3,True
wdbc,pso,16,0.98,0.980324943873331,0.9607184449958643,3,True
wdbc,pso,17,0.9,0.980324943873331,0.8822924494859979,2,True
wdbc,pso,17,0.95,0.980324943873331,0.9313086966796644,2,True
wdbc,pso,17,0.98,0.980324943873331,0.9607184449958643,2,True
wdbc,pso,18,0.9,0.980324943873331,0.8822924494859979,2,True
wdbc,pso,18,0.95,0.980324943873331,0.9313086966796644,2,True
wdbc,pso,18,0.98,0.980324943873331,0.9607184449958643,2,True
wdbc,pso,19,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,pso,19,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,pso,19,0.98,0.980324943873331,0.9607184449958643,2,True
wdbc,pso,20,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,pso,20,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,pso,20,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,pso,21,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,pso,21,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,pso,21,0.98,0.980324943873331,0.9607184449958643,3,True
wdbc,pso,22,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,pso,22,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,pso,22,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,pso,23,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,pso,23,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,pso,23,0.98,0.980324943873331,0.9607184449958643,9,True
wdbc,pso,24,0.9,0.980324943873331,0.8822924494859979,2,True
wdbc,pso,24,0.95,0.980324943873331,0.9313086966796644,2,True
wdbc,pso,24,0.98,0.980324943873331,0.9607184449958643,4,True
wdbc,pso,25,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,pso,25,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,pso,25,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,pso,26,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,pso,26,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,pso,26,0.98,0.980324943873331,0.9607184449958643,7,True
wdbc,pso,27,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,pso,27,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,pso,27,0.98,0.980324943873331,0.9607184449958643,1,True
wdbc,pso,28,0.9,0.980324943873331,0.8822924494859979,3,True
wdbc,pso,28,0.95,0.980324943873331,0.9313086966796644,3,True
wdbc,pso,28,0.98,0.980324943873331,0.9607184449958643,7,True
wdbc,pso,29,0.9,0.980324943873331,0.8822924494859979,2,True
wdbc,pso,29,0.95,0.980324943873331,0.9313086966796644,2,True
wdbc,pso,29,0.98,0.980324943873331,0.9607184449958643,4,True
wdbc,random,0,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,random,0,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,random,0,0.98,0.980324943873331,0.9607184449958643,15,True
wdbc,random,1,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,random,1,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,random,1,0.98,0.980324943873331,0.9607184449958643,5,True
wdbc,random,2,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,random,2,0.95,0.980324943873331,0.9313086966796644,1,True
wdbc,random,2,0.98,0.980324943873331,0.9607184449958643,2,True
wdbc,random,3,0.9,0.980324943873331,0.8822924494859979,1,True
wdbc,random,3,0.95,0.980324943873331,0.9313086966796644,2,True
