dataset,optimizer,seed,cv_best,test_acc,best_log2C,best_log2gamma,time_sec,evals_to_99pct,n_evals_used
ozone-8hr,de,21,0.9462312230128322,0.95069033530572,2.718957739058289,-6.499761095177815,52.08655118942261,1,100
ozone-8hr,ga,21,0.94327069269598,0.9447731755424064,5.682904711832701,-8.060632039154395,44.97382020950317,1,100
ozone-8hr,grid,22,0.9432682600498692,0.9585798816568049,1.666666666666667,-5.0,62.687596559524536,1,100
ozone-8hr,random,22,0.9437572219181414,0.9566074950690336,5.16654687218314,-8.879160379855314,57.524038314819336,1,100
ozone-8hr,bo_tpe,22,0.9442510490786352,0.9526627218934912,5.962886473510249,-9.116021500281777,39.98213243484497,1,100
ozone-8hr,pso,22,0.9437596545642524,0.9546351084812624,3.598904277888172,-7.186845441442284,43.63567781448364,1,100
ozone-8hr,de,22,0.9432658274037584,0.9526627218934912,4.221711456215056,-7.5750616221488976,55.98889636993408,1,100
ozone-8hr,ga,22,0.9432646110807028,0.9526627218934912,4.869764805946304,-8.795611371996381,60.8290536403656,1,100
ozone-8hr,grid,23,0.9477066228790368,0.9467455621301776,1.666666666666667,-5.0,60.2660858631134,27,100
ozone-8hr,random,23,0.9477054065559812,0.9428007889546351,1.5757469988028028,-5.477942732771528,52.81440472602844,9,100
ozone-8hr,bo_tpe,23,0.9472140120415984,0.9368836291913216,3.413497990291548,-8.233698461577537,43.68963050842285,3,100
ozone-8hr,pso,23,0.9501708933892844,0.9388560157790928,1.0803478785277507,-5.605416524706593,50.78426885604858,9,100
ozone-8hr,de,23,0.9486918445539136,0.9428007889546351,1.4439046484169469,-5.288842650134393,50.96729755401611,1,100
ozone-8hr,ga,23,0.9427707839202092,0.9388560157790928,13.780584917920372,-14.961233818282537,66.97347021102905,1,100
ozone-8hr,grid,24,0.9427671349510428,0.9467455621301776,3.888888888888889,-7.0,61.85204005241394,1,100
ozone-8hr,random,24,0.9437547892720308,0.9428007889546351,3.336598215250042,-4.976106323064721,56.79109978675842,1,100
ozone-8hr,bo_tpe,24,0.9442449674633584,0.9467455621301776,1.7218660560061192,-5.739064536867213,45.66597771644592,1,100
ozone-8hr,pso,24,0.9437547892720304,0.9467455621301776,2.9178909720735318,-5.369109681689598,51.9503538608551,1,100
ozone-8hr,de,24,0.9432597457884814,0.9467455621301776,1.473094026431749,-5.124698071521086,58.52420902252197,1,100
ozone-8hr,ga,24,0.9427695675971538,0.9467455621301776,4.347261813507238,-7.257235436189388,44.90865993499756,1,100
ozone-8hr,grid,25,0.94327069269598,0.9526627218934912,1.666666666666667,-5.0,70.79663038253784,1,100
ozone-8hr,random,25,0.9457349632062276,0.9546351084812624,1.185151712730943,-5.5634331142251945,73.11630511283875,1,100
ozone-8hr,bo_tpe,25,0.946227574043666,0.9546351084812624,0.9240609923905948,-5.186714525729853,58.47860336303711,1,100
ozone-8hr,pso,25,0.9452423523687892,0.9526627218934912,1.254375392508091,-4.658997789992756,61.850746870040894,1,100
ozone-8hr,de,25,0.9437633035334184,0.9566074950690336,2.5214171283524607,-6.900252959372234,69.13098478317261,1,100
ozone-8hr,ga,25,0.9467201848811044,0.9546351084812624,0.771347050978934,-5.23364867335889,50.05571365356445,12,100
ozone-8hr,grid,26,0.947707839202092,0.9349112426035504,6.111111111111111,-5.0,61.99118638038635,26,100
ozone-8hr,random,26,0.9467226175272152,0.9329388560157792,8.074087412971702,-5.340670826471257,63.20546984672546,1,100
ozone-8hr,bo_tpe,26,0.9477090555251476,0.9329388560157792,14.16591811432829,-4.846855499074825,56.68915104866028,1,100
ozone-8hr,pso,26,0.9477090555251476,0.9329388560157792,10.503480125519689,-4.832509509106558,52.94615960121155,1,100
ozone-8hr,de,26,0.9477090555251476,0.9349112426035504,9.041378184867984,-4.88749090890812,55.57106065750122,3,100
ozone-8hr,ga,26,0.9482004500395306,0.9349112426035504,8.124703459933079,-5.011285544518659,48.02829051017761,3,100
ozone-8hr,grid,27,0.946227574043666,0.9526627218934912,1.666666666666667,-5.0,59.69309139251709,1,100
ozone-8hr,random,27,0.9462287903667214,0.9546351084812624,2.1394890479498585,-5.439971292540074,60.68293523788452,1,100
ozone-8hr,bo_tpe,27,0.9413002493462266,0.9467455621301776,8.15997711927599,-3.5908993305008043,64.76927375793457,1,100
ozone-8hr,pso,27,0.9477066228790368,0.9526627218934912,1.544900025846137,-5.202579633177721,49.304518699646,1,100
ozone-8hr,de,27,0.9437633035334184,0.9546351084812624,0.8824935091254993,-4.929012208486338,50.200515031814575,1,100
ozone-8hr,ga,27,0.9457361795292828,0.95069033530572,1.257011352244724,-4.196369339663492,45.83798742294312,2,100
ozone-8hr,grid,28,0.9437657361795292,0.9487179487179488,1.666666666666667,-5.0,60.55256533622742,1,100
ozone-8hr,random,28,0.9427792981815968,0.9467455621301776,2.3723504063334198,-6.677633945420546,60.08081912994385,1,100
ozone-8hr,bo_tpe,28,0.9452411360457336,0.9487179487179488,1.178036451549712,-5.435094494782027,47.48665642738342,1,100
ozone-8hr,pso,28,0.9427792981815968,0.9526627218934912,1.816026599363252,-5.907496045076606,45.44371151924133,1,100
ozone-8hr,de,28,0.9398224168339112,0.9329388560157792,11.334842772658828,-13.267187106253644,47.74998760223389,1,100
ozone-8hr,ga,28,0.94277321656632,0.940828402366864,0.1295017363345985,-4.144411601668512,56.1827118396759,1,100
ozone-8hr,grid,29,0.944253481724746,0.95069033530572,1.666666666666667,-5.0,64.87969923019409,1,100
ozone-8hr,random,29,0.9447448762391292,0.9487179487179488,2.39395658922426,-6.171799676804794,68.51095700263977,2,100
ozone-8hr,bo_tpe,29,0.9477066228790368,0.95069033530572,1.282344927052021,-5.646166386358083,58.81666445732117,3,100
ozone-8hr,pso,29,0.9432621784345924,0.9526627218934912,5.367987158530418,-8.254792735733275,46.80468416213989,1,100
ozone-8hr,de,29,0.9452374870765674,0.9447731755424064,0.6165049970026542,-4.584333080053013,62.23954582214356,1,100
ozone-8hr,ga,29,0.9462263577206104,0.9487179487179488,1.4532040992307065,-5.630111041030087,40.86066722869873,1,100
ozone-8hr,sa,0,0.9442522654016907,0.9408284023668639,6.919190186056455,-9.379340534127984,55.85761904716492,1,100
ozone-8hr,sa,1,0.9452423523687893,0.9467455621301775,4.014911848173926,-8.10827229230677,75.4074296951294,1,100
